,Candidate Deidentified ID,Education College Deidentified ID,Education Degree Name,Education Degree Type,Education Major,Education Start Date,Education End Date
362,54,3.0,Bachelor of Science,Bachelor,Statistics,2016-09,2021-04
265,39,49.0,,None,aviation,,
965,160,188.0,Post Graduate Certificate in Business Intelligence,None,,,
99,13,20.0,Post-Graduate Diploma,None,I.T,,
63,9,15.0,Bachelors,None,,,
1251,219,7.0,Master of Engineering,Master,,2021-01,2022-06
780,126,158.0,Bachelor of Economics,Bachelor,International Economics and Trade,,
1072,180,208.0,Bachelor of Electrical Engineering,None,,,
596,88,117.0,Bachelor of Computer Sciences,None,,,
916,146,137.0,Diploma,None,Data Analytics,2021-12,Present
1222,212,130.0,Bachelor of Technology,None,Computer Science Engineering,2014-06,2018-05
913,146,138.0,Bachelor of Technology,None,Agricultural Economics,2000-10,2005-10
372,57,74.0,Bachelors Degree,None,"Science, Mechanical Engineering",2015-09,2019-06
1203,209,233.0,Bachelor of Commerce,Bachelor,,,
302,43,60.0,Bachelor of Technology,None,Electronics & Communication Engineering,2009,2013
790,129,161.0,Bachelor of Physiotherapy,None,,,
51,5,10.0,Bachelor of Engineering,Bachelor,,2014-08,2018-05
119,18,26.0,Member of the International Association of Law Enforcement Intelligence Analysts,None,,,
501,74,96.0,Bachelor of Economics,Bachelor,"Credit Management, Finance",2014-09,2018-07
59,8,14.0,Bachelor of Engineering,Bachelor,,2013,2017
195,27,36.0,Post-Graduate Diploma,None,"Business, Analytics",2022-01,2022-08
512,75,97.0,Master of Management,Master,Analytics,2021,2022
1022,168,197.0,Technician,None,,,
483,72,93.0,Bachelor of Science,Bachelor,Mathematics,,
1117,191,218.0,,None,,2005-05,2006-04
170,22,33.0,Bachelor of Informatics,None,Eng.,2013-01,2017-01
349,51,68.0,Bachelors Degree,None,Journalism,,
676,107,138.0,Bachelor of Electrical/Electronic Engineering,None,,1995-11,2001-01
1090,186,213.0,Bachelor of Science,Bachelor,Computer Science,2016-09,2021-12
589,88,117.0,Bachelor of Computer Sciences,None,,,
25,2,4.0,Bachelor of Science,Bachelor,Information Technology,2009-07,2013-05
1185,204,231.0,Masters Degree,None,Mathematics,,
1227,213,237.0,Bachelor of Technology,None,Civil Engineering,,
84,11,9.0,Post-Graduation Certificate,None,,2018,2020
1159,201,93.0,Master of Science,Master,Bioinformatics,2019-09,2022-09
211,31,34.0,Bachelor of Engineering,Bachelor,Computer Engineering,2017,2021
711,110,3.0,Bachelor of Business Administration,Bachelor,Finance and Statistics,,
339,49,66.0,Bachelors Degree,None,Physiotherapy,,
1240,218,240.0,Bachelor of Science,Bachelor,Economics,,
328,46,62.0,Software Engineering Technician,None,,2021-01,2022-04
410,62,31.0,Bachelor of Science,Bachelor,"Biological & Medical, Physics, Mathematics, Select courses",2016-01,2019-04
927,151,180.0,Bachelor,None,Information Technology,,
652,102,135.0,Bachelor of Engineering,Bachelor,Information Technology,2009-06,2013-05
866,143,174.0,Graduate Diploma,None,"Business Administration, Major Human Resources",,
529,79,101.0,Bachelors,None,"Electronics & Communication Engineering, Kakatiya",,
1153,200,228.0,Bachelors Degree,None,Systems Engineer,,
1132,194,220.0,Executive MBA,None,Marketing,,
118,18,25.0,Master of Commerce,Master,Economics and Financial Management,,
421,62,31.0,Bachelor of Science,Bachelor,"Biological & Medical, Physics, Mathematics, Select courses",2016-01,2019-04
111,15,9.0,Post-Graduate Diploma,None,Artificial Intelligence And Machine Learning,,
267,39,45.0,Certified International Project Manager,None,,,
719,111,89.0,Bachelor of Commerce,Bachelor,Accounting,,
1000,167,194.0,Business Intelligence Certification,None,,2011,2012
228,35,38.0,graduate in Project Management,None,,,
538,80,102.0,Certified Design Associate,None,,,
853,141,4.0,Bachelor of Technology,None,Mechanical Engineering,,
1057,175,205.0,,None,Risk Assessment Methodology,,
783,126,157.0,Master of Science,Master,Global Supply Chain Management,,
333,47,16.0,Bachelor of Mathematics,None,Relevant courses,,
573,85,112.0,Bachelor of Science,Bachelor,"Mathematics, Statistics, Mathematics and Statistics",2008,2010
812,135,165.0,MBA,Master,,,
257,39,47.0,Master of Business Administration,Master,,,
394,61,79.0,Masters Degree,None,Structural Engineering,,
232,35,38.0,graduate in Research Analyst,None,,,
364,54,3.0,Bachelor of Science,Bachelor,"Statistics, Economics",2016-09,2021-04
518,77,100.0,Bachelor of Technology - Computer Science,None,,,
1198,207,232.0,Bachelor of Arts,Bachelor,,,
191,25,,,,,,
792,130,40.0,Bachelor of Engineering,Bachelor,Computer Science,,
731,113,147.0,Bachelor of Engineering,Bachelor,Mechanical Production Engineering,2014-08,2018-06
672,107,138.0,Bachelor of Electrical/Electronic Engineering,None,,1995-11,2001-01
303,43,38.0,Ontario Graduate Certificate,None,,,
1156,201,229.0,Bachelor of Science,Bachelor,Statistics,2014-02,2017-11
1027,169,198.0,Master of Science,Master,Industrial & Environmental Chemistry,2017,2019
277,39,50.0,Lean Six Sigma Green Belt,None,,,
867,144,72.0,Master of Business Administration,Master,,,
414,62,82.0,WSET Level 2,None,,,
914,146,138.0,Bachelor of Technology,None,Agricultural Economics,2000-10,2005-10
971,160,188.0,Post Graduate Certificate in Business Intelligence,None,,,
561,83,110.0,Bachelor of Arts,Bachelor,Political Science,,
1023,168,196.0,Bachelors Degree,None,Computer Science,,
570,84,,,,,,
700,107,140.0,Master of Business Administration,Master,,2007-07,2010-06
397,61,81.0,Certified Data Scientist,None,,,
929,152,135.0,Bachelors Degree,None,Computer Engineering,2007-06,2011-08
1236,216,239.0,Bachelor of Science,Bachelor,Computer Science,2013-06,2016-04
282,39,47.0,Master of Business Administration,Master,,,
499,74,96.0,Bachelor of Economics,Bachelor,"Credit Management, Finance",2014-09,2018-07
1228,213,237.0,Bachelor of Technology,None,Civil Engineering,,
1260,222,20.0,Post-Graduate Diploma,None,"Information Technology, Business Analysis",2021-05,2022-08
190,24,3.0,Masters Degree,None,,,
664,105,16.0,Bachelors Degree,None,Psychology,,
220,32,40.0,Master of Economic,None,,2017-09,2019-07
462,69,89.0,Bachelors,None,"Computer Application, Computer Science",,
332,47,3.0,Data Analytics Boot Camp Certificate,None,,,
684,107,137.0,Diploma,None,Data Analytics,2021-09,2022-06
1021,168,197.0,Technician,None,,,
846,139,124.0,CBAP,None,,,
259,39,49.0,,None,aviation,,
655,102,135.0,Bachelor of Engineering,Bachelor,Information Technology,2009-06,2013-05
995,166,192.0,Post-Graduate Certificate,None,Artificial Intelligence and Data Science,,
708,108,141.0,Bachelor of Engineering,Bachelor,Electronics & Communication,2011,2015
1116,191,217.0,Bachelor of Technology,None,,2008-09,2012-04
322,44,61.0,Certified Advanced Programmer,None,,,
1259,222,20.0,Post-Graduate Diploma,None,"Information Technology, Business Analysis",2021-05,2022-08
1215,209,233.0,Bachelor of Commerce,Bachelor,,,
295,41,56.0,Google Data Analytics Professional Certificate,None,,,
86,11,9.0,Quality Engineering Management,None,,2018,2020
818,137,168.0,Google Data Analytics Certificate,None,,,
427,63,3.0,Bachelors Degree,None,Applied Science and Engineering,2012,2017
1109,191,217.0,Bachelor of Technology,None,,2008-09,2012-04
185,23,34.0,BCom,Bachelor,Business Management,,
883,145,178.0,Bachelor's Degree,None,business,,
200,28,5.0,Bachelors Degree,None,Computer Engineering,,
1249,219,7.0,Master of Engineering,Master,,2021-01,2022-06
1258,221,243.0,PG Diploma,None,Computer Science Technology & Software Testing,,
1107,190,215.0,Bachelor of Arts,Bachelor,"Mathematics, Economics",2016-08,2019-05
236,35,38.0,graduate in Project Management,None,,,
1101,189,214.0,Bachelors Degree,None,computer science,,
138,18,25.0,Bachelor of Commerce,Bachelor,,2009,2012
123,18,27.0,Graduate Certificate,None,,,
810,135,166.0,Bachelor of Science,Bachelor,Computer Science,,
43,4,8.0,Diploma,None,Aircraft Maintenance Engineering,2005,2008
98,13,19.0,Bachelor of Engineering,Bachelor,Information Technology,,
386,59,76.0,Advanced Diploma,None,Data Science and Analysis,2020,2020
1096,188,125.0,Bachelor of Technology,None,Mechanical Engineering,,
882,145,177.0,Post Graduate Diploma,None,Computer Science,,
1003,167,195.0,,None,Technology,2004,2006
1066,177,206.0,Diploma,None,Windows,,
845,139,163.0,Masters Degree,None,Supply Chain Management,,
1037,171,200.0,Master of IT Management,None,E-Business,,
396,61,79.0,Bachelor of Civil Engineering,None,,,
1002,167,195.0,,None,Technology,2004,2006
389,59,75.0,Master of Business Administration,Master,Power management,2013,2014
194,26,35.0,Bachelor of Engineering,Bachelor,Electrical Engineering,,
1176,202,163.0,Graduate Certificate,None,,2022-09,2023-03
109,15,22.0,Bachelors Degree,None,Computer Science and Engineering,2016-08,2020-07
842,139,170.0,Master of Business Administration,Master,Global Energy Management,,
345,51,68.0,Bachelors Degree,None,Journalism,,
1146,199,226.0,,None,Computer Science Engineering,2012-09,2016-06
525,78,80.0,Diploma,None,,,
631,97,72.0,Bachelor of Science,Bachelor,Computer Science,,
1039,171,199.0,Bachelors Degree,None,Industrial Management,,
794,132,163.0,Diploma,None,Applied Mathematics,2008-09,2014-04
924,149,,,,,,
1069,179,207.0,Master of Science,Master,Data Analytics,2019-09,2021-08
1067,178,,,,,,
392,61,79.0,Bachelor of Civil Engineering,None,,,
1119,192,141.0,Bachelor,None,"Technology, Computer Science Engineering",,
618,95,127.0,Wireless Telecommunications - Graduate,None,,2019-09,2020-04
900,145,176.0,Certificate,None,Business Analysis,,
296,41,58.0,Financial Modeling & Valuation Analyst,None,Governance,,
691,107,139.0,Certificate,None,Oil & Gas Engineering,2003-01,2003-12
843,139,124.0,CBAP,None,,,
709,109,142.0,Post-Graduate Degree,None,Project Management,,
197,28,38.0,Project Management,None,,,
1043,172,106.0,M. Eng.,None,,,
149,20,29.0,Bachelors Degree,None,Computer Engineering,,
938,152,181.0,Master of Science,Master,Data Analytics,2014-08,2015-08
768,123,,,,,,
1264,224,,,,,,
1200,208,61.0,Bachelors Degree,None,Computer Science and Engineering,2015,2019
899,145,178.0,Bachelor's Degree,None,business,,
1077,181,209.0,Master of Business Administration,Master,Studied R language in Data Analytics course,,
92,12,1.0,Master of Science,Master,"Management, Business Technology Management",2020-09,2022-04
1179,202,163.0,Graduate Certificate,None,,2022-09,2023-03
219,32,41.0,Certificate,None,"Business, analytics",2021-01,2021-09
928,151,180.0,Bachelor,None,Information Technology,,
515,76,99.0,Bachelor of Electronic Engineering,None,,,
1124,192,141.0,Bachelor,None,"Technology, Computer Science Engineering",,
419,62,82.0,WSET Level 2,None,,,
595,88,119.0,Master of Science,Master,"Big Data Analytics, Relevant Courses",,
238,37,43.0,Bachelor of Commerce,Bachelor,Calorx,,
388,59,75.0,Master of Business Administration,Master,Power management,2013,2014
205,30,39.0,Bachelor of Technology,None,Computer,,
886,145,178.0,Bachelor's Degree,None,business,,
1266,225,7.0,MASTER'S DEGREE,None,Mechanical Engineering,,
658,102,135.0,Bachelor of Engineering,Bachelor,Information Technology,2009-06,2013-05
726,112,145.0,Licence,None,IT Management,2014-09,2017-06
370,57,16.0,Masters Degree,None,Management Sciences,2021-04,2022-08
1164,202,230.0,Diploma,None,Public Health,2016-09,2020-10
789,129,160.0,Diploma,None,Physiotherapy,,
567,83,109.0,High School Diploma,None,,,
636,99,60.0,Bachelor of Computer Sciences,None,,2015-05,2019-06
1064,177,206.0,Diploma,None,Windows,,
1220,211,106.0,Master of Professional,None,Education,2015-09,2016-10
327,45,63.0,Microsoft Certified Systems Engineer,None,,,
989,164,41.0,Certificate,None,"Information Systems, Business Analysis",,
1242,218,240.0,Bachelor of Science,Bachelor,Economics,,
450,68,88.0,Master of Electrical Engineering,None,,2013,2015
1154,200,228.0,ADDITIONAL COURSES AND CERTIFICATIONS,None,,,
0,1,1.0,Bachelors Degree,None,"Science, Computer Science, Relevant Courses, Algorithms",2018,2022
104,14,21.0,Master of Science,Master,"Engineering, Management",2013-08,2014-12
952,158,,,,,,
497,73,94.0,Bachelor of Science,Bachelor,Computed Science,2009-09,2013-08
61,8,14.0,Bachelor of Engineering,Bachelor,,,
482,71,20.0,Graduate Certificate,None,Financial Technology,,
203,29,20.0,"Project Management, Data analysis",None,,2021-01,2022-04
434,65,83.0,Diploma,None,Health Information Management,,
739,116,141.0,Bachelors Degree,None,"Technology, Electronics and Communication Engineering",2008,2012
1212,209,234.0,Post Graduate Diploma,None,,,
569,83,111.0,Bachelor of Business Admin,None,,,
590,88,118.0,Master of Science,Master,"Big Data Analytics, Relevant Courses, Data Analytics",,
540,80,103.0,Masters Degree,None,Computer Science,,
878,145,175.0,SAS Advanced Programming Certificate,None,,,
748,117,150.0,Bachelors Degree,None,"Internet, Things Engineering",2013-09,2017-07
599,90,121.0,Matriculation,None,Science,2011,2014
721,111,89.0,Bachelor of Commerce,Bachelor,Accounting,,
1118,191,218.0,,None,,2005-05,2006-04
83,11,9.0,Quality Engineering Management,None,,2018,2020
167,22,31.0,Master of Science,Master,Computer Science,2018-09,2021-08
1025,168,197.0,Technician,None,,,
1232,214,126.0,Bachelor of Engineering,Bachelor,EDUCATION,,
1128,194,220.0,Executive MBA,None,Marketing,,
494,73,94.0,Bachelor of Science,Bachelor,Computer Science,2009-09,2013-08
214,32,40.0,Bachelors Degree,None,"management studies, Finance",2014-09,2017-07
348,51,69.0,Network Security Associate Certificate,None,,,
79,11,9.0,Quality Engineering Management,None,,2018,2020
951,157,3.0,Bachelor of Arts,Bachelor,Economics & Cinema,2018-09,2022-06
874,144,72.0,Master of Business Administration,Master,,,
1098,188,125.0,Bachelor of Technology,None,Mechanical Engineering,,
833,139,169.0,Masters Degree,None,"Business Administration, Marketing Management",,
366,55,72.0,Bachelor of Economics,Bachelor,,,
480,71,92.0,Bachelor of Arts,Bachelor,"Business Studies, Economics",,
380,59,75.0,Master of Business Administration,Master,Power management,2013,2014
645,101,132.0,Bachelor of Technology,None,Electronics and Communication Engineering,2009,2013
411,62,80.0,AS Degree,None,"Physics, Select courses, Intermediate Experimental Physics, Astronomy",2013-09,2015-12
612,93,125.0,Masters Degree,None,,,
384,59,75.0,Master of Business Administration,Master,Power management,2013,2014
137,18,27.0,Graduate Certificate,None,,2021,2022
626,96,130.0,Bachelor of Technology,None,Engineering,,
1031,169,198.0,Master of Science,Master,Industrial & Environmental Chemistry,2017,2019
592,88,117.0,Bachelor of Computer Sciences,None,,,
660,102,134.0,Master of Business Administration,Master,Health Care Management,2023-01,Present
1207,209,233.0,Bachelor of Commerce,Bachelor,,,
18,2,4.0,Bachelor of Science,Bachelor,Information Technology,2009-07,2013-05
420,62,31.0,Bachelor of Science,Bachelor,"Biological & Medical, Physics, Mathematics, Select courses",2016-01,2019-04
749,117,150.0,Bachelors Degree,None,"Internet, Things Engineering",2013-09,2017-07
839,139,163.0,Masters Degree,None,Supply Chain Management,,
442,67,,,,,,
212,32,40.0,Bachelors Degree,None,"management studies, Finance",2014-09,2017-07
435,65,83.0,Diploma,None,Health Information Management,,
314,44,61.0,Bachelors Degree,None,"technology, Computer Science & Engineering",2015-08,2019-07
1084,184,,,,,,
747,117,150.0,Bachelors Degree,None,"Internet, Things Engineering",2013-09,2017-07
374,58,19.0,Bachelor of Engineering,Bachelor,INFORMATION TECHNOLOGY,2015-08,2019-06
662,103,,,,,,
994,166,193.0,Bachelor of Engineering,Bachelor,Information Technology,,
986,164,41.0,Certificate,None,"Information Systems, Business Analysis",,
581,86,114.0,Master of Business Administration,Master,,,
939,152,181.0,Master of Science,Master,Data Analytics,2014-08,2015-08
156,22,31.0,Master of Science,Master,Computer Science,2018-09,2021-08
801,135,165.0,MBA,Master,,,
1151,200,228.0,ADDITIONAL COURSES AND CERTIFICATIONS,None,,,
315,44,61.0,Bachelors Degree,None,"technology, Computer Science & Engineering",2015-08,2019-07
1140,198,223.0,Data Analyst,None,,,
958,160,186.0,Masters Degree,None,"applied science, Oil & Gas",,
179,22,31.0,Master of Science,Master,Computer Science,2018-09,2021-10
1126,193,219.0,Bachelor of Computer Applications,None,,2011-04,2014-03
528,79,101.0,Bachelors,None,"Electronics & Communication Engineering, Kakatiya",,
1190,206,44.0,Bachelor of Technology,None,"Electronics, Communications, Technology",2008,2012
108,14,21.0,Master of Science,Master,"Engineering, Management",2013-08,2014-12
275,39,50.0,Lean Six Sigma Green Belt,None,,,
1054,174,204.0,Bachelor of Technology,None,Information Technology,,
449,68,19.0,Bachelor of Electrical Engineering,None,,2009,2013
964,160,186.0,Masters Degree,None,"applied science, Oil & Gas",,
653,102,135.0,Bachelor of Engineering,Bachelor,Information Technology,2009-06,2013-05
204,29,20.0,"Project Management, Data analysis",None,,2021-01,2022-04
1254,220,,,,,,
1045,172,201.0,Graduate Diploma,None,,2018-09,2019-08
269,39,47.0,Master of Business Administration,Master,,,
26,2,5.0,Master of Business Administration,Master,Information Technology,2015-07,2017-05
511,75,98.0,Bachelors Degree,None,,2012,2016
1082,183,211.0,Diploma,None,Software Development & Network Engineering,2016-04,2019
33,3,6.0,Certified Scrum Master,None,,2019-01,Present
478,71,91.0,Masters Degree,None,,,
464,70,90.0,Bachelors Degree,None,International Relations,1990-09,1995-06
131,18,25.0,Master of Commerce,Master,Economics and Financial Management,,
804,135,165.0,MBA,Master,,,
586,87,116.0,Masters Degree,None,Business Analytics,2020-09,2022-05
90,11,9.0,Post-Graduation Certificate,None,,2018,2020
795,132,163.0,Diploma,None,Applied Mathematics,2008-09,2014-04
808,135,166.0,Bachelor of Science,Bachelor,Computer Science,,
324,45,63.0,Microsoft Certified Systems Engineer,None,,,
19,2,4.0,Bachelor of Science,Bachelor,Information Technology,2009-07,2013-05
177,22,33.0,Bachelor of Informatics,None,Eng.,2013-01,2017-01
1035,170,,,,,,
5,1,3.0,Bachelors Degree,None,"Science, Physics, Mathematics, Philosophy",2010,2015
208,30,20.0,Post-Graduate Diploma,None,"I.T., Business Analysis",,
264,39,48.0,Post-Graduate Diploma,None,"Operations Management, Strategic Management & Leadership",,
1110,191,217.0,Bachelor of Technology,None,,2008-09,2012-04
730,113,147.0,Bachelor of Engineering,Bachelor,Mechanical Production Engineering,2014-08,2018-06
1211,209,233.0,Bachelor of Commerce,Bachelor,,,
533,80,104.0,Bachelors Degree,None,Computer Applications,,
1183,203,68.0,Masters of Applied Business,None,Analytics,2021,2022
423,62,82.0,WSET Level 2,None,,,
1177,202,230.0,Diploma,None,Public Health,2016-09,2020-10
173,22,31.0,Master of Science,Master,Computer Science,2018-09,2021-10
555,83,111.0,Bachelor of Business Admin,None,,,
444,68,19.0,Bachelor of Electrical Engineering,None,,2009,2013
608,93,126.0,Bachelors Degree,None,,,
425,63,3.0,Master of Industrial Engineering,None,Relevant course,2019,2021
993,166,192.0,Post-Graduate Certificate,None,Artificial Intelligence and Data Science,,
274,39,49.0,,None,aviation,,
729,113,88.0,Master of Engineering,Master,Mechanical Engineering,2020-09,2021-12
334,47,16.0,Bachelor of Mathematics,None,Relevant courses,,
391,60,78.0,Bachelor of Technology,None,Electronics and Communications Engineering,2014,2018
894,145,175.0,SAS Advanced Programming Certificate,None,,,
487,73,95.0,Master of Computing,None,,2015-09,2017-05
405,62,82.0,WSET Level 2,None,,,
887,145,178.0,Bachelor's Degree,None,business,,
704,108,141.0,Bachelor of Engineering,Bachelor,Electronics & Communication,2011,2015
527,79,101.0,Bachelors,None,"Electronics & Communication Engineering, Kakatiya",,
341,50,67.0,Project Management,None,,2022-01,2022-08
713,110,3.0,Bachelor of Business Administration,Bachelor,Finance and Statistics,,
313,43,59.0,Post-Graduate Diploma,None,Business Administration,2019,2020
1131,194,220.0,Executive MBA,None,Marketing,,
1152,200,228.0,Bachelors Degree,None,Systems Engineer,,
624,96,130.0,Bachelor of Technology,None,Engineering,,
215,32,40.0,Master of Economic,None,,2017-09,2019-07
113,15,23.0,Bachelor of Engineering,Bachelor,Computer Science,2016-08,2020-08
543,81,106.0,Master of Science,Master,"Management, Business",2021,2022
415,62,31.0,Bachelor of Science,Bachelor,"Biological & Medical, Physics, Mathematics, Select courses",2016-01,2019-04
189,24,3.0,Masters Degree,None,,,
381,59,76.0,Advanced Diploma,None,Data Science and Analysis,2020,2020
614,93,125.0,Masters Degree,None,,,
1105,190,215.0,Bachelor of Arts,Bachelor,"Mathematics, Economics",2016-08,2019-05
712,110,3.0,Bachelor of Business Administration,Bachelor,Finance and Statistics,,
305,43,59.0,Post-Graduate Diploma,None,Business Administration,2019,2020
539,80,105.0,Diploma of Education,None,Sciences,,
603,91,123.0,Recherché,None,Business Administration,,
604,91,124.0,Certified Business Analysis Professional,None,,,
1265,225,7.0,MASTER'S DEGREE,None,Mechanical Engineering,,
822,137,68.0,Bachelor of Arts,Bachelor,Psychology,,
1115,191,217.0,Bachelor of Technology,None,,2008-09,2012-04
617,94,3.0,Bachelor of Science,Bachelor,,2015-09,2020-04
105,14,21.0,Master of Science,Master,"Engineering, Management",2013-08,2014-12
1094,188,113.0,Master of Science,Master,Computer Engineering,,
1141,198,224.0,Diploma,None,"Aircraft Maintenance, Engineering",,
1155,201,93.0,Master of Science,Master,Bioinformatics,2019-09,2022-09
991,165,156.0,Bachelor's,None,Commerce,,
54,7,12.0,Bachelors Degree,None,Computer Science and Engineering,,
325,45,63.0,Microsoft Certified Systems Engineer,None,,,
814,136,167.0,Master of Business Administration,Master,,,
369,57,16.0,Masters Degree,None,Management Sciences,2021-04,2022-08
1162,201,229.0,Bachelor of Science,Bachelor,Statistics,2014-02,2017-11
504,74,16.0,Master of Arts,Master,"Co-operative Program, Economics",2020-09,2022-04
523,78,60.0,Bachelors of Technology,None,Computer Engineering,,
146,19,28.0,Speciality Certification,None,,,
451,68,88.0,Master of Electrical Engineering,None,,2013,2015
181,22,33.0,Bachelor of Informatics,None,Eng.,2013-01,2017-01
1019,168,197.0,Technician,None,,,
584,86,114.0,Master of Business Administration,Master,,,
129,18,26.0,Member of the International Association of Law Enforcement Intelligence Analysts,None,,,
896,145,176.0,Certificate,None,Business Analysis,,
926,151,180.0,Bachelor,None,Information Technology,,
992,165,156.0,Bachelor's,None,Commerce,,
300,43,38.0,Ontario Graduate Certificate,None,,,
546,81,107.0,Bachelor of Technology,None,Computer Science,2016,2020
852,141,173.0,Masters Degree,None,Science - Automotive Engineering,,
1205,209,234.0,Post Graduate Diploma,None,,,
71,10,17.0,Bachelor of Technology,None,,2014-07,2018-06
393,61,79.0,Masters Degree,None,Structural Engineering,,
498,73,94.0,Bachelor of Science,Bachelor,Computer Science,2009-09,2013-08
350,51,68.0,Bachelors Degree,None,Journalism,,
15,1,2.0,Post Graduate Certification,None,"Geographic Information System, Geospatial Management",2015,2016
1063,177,206.0,Diploma,None,Windows,,
863,143,174.0,Graduate Diploma,None,"Business Administration, Major Human Resources",,
1038,171,200.0,Master of IT Management,None,E-Business,,
675,107,137.0,Diploma,None,Data Analytics,2021-09,2022-06
266,39,49.0,,None,aviation,,
667,105,16.0,Bachelors Degree,None,Psychology,,
358,53,71.0,Bachelor of Science,Bachelor,Computer Science and Engineering,2013-03,2019-09
202,29,20.0,"Project Management, Data analysis",None,,2021-01,2022-04
998,166,193.0,Bachelor of Engineering,Bachelor,Information Technology,,
247,38,44.0,Bachelors Degree,None,Computer Science and Engineering,2010-08,2014-06
526,78,80.0,Diploma,None,,,
39,4,8.0,Diploma,None,Aircraft Maintenance Engineering,2005,2008
1065,177,206.0,Diploma,None,Windows,,
1088,186,213.0,Bachelor of Science,Bachelor,Computer Science,2016-09,2021-12
