,Candidate Deidentified ID,Education College Deidentified ID,Education Degree Name,Education Degree Type,Education Major,Education Start Date,Education End Date
788,432,30.0,Post Graduate Certificate in Business Analytics,None,,,
964,357,469.0,Bachelors',None,Engineering Management,,
1406,51,71.0,Master of Engineering,Master,Computer Engineering,2018,2020
673,483,342.0,Bachelors Degree,None,Computer Science Engineering,2014-06,2018-05
1254,214,588.0,Bachelor of Business Administration,Bachelor,Finance,2018,2020
141,763,44.0,Certificate,None,Technical Writing,,
177,744,44.0,Bachelors Degree,None,"Environmental Studies, Environment & Business, Economics",2018-09,2022-06
222,721,9.0,Post-Graduate Diploma,None,Artificial Intelligence and Machine Learning,,
674,482,120.0,SQL Server 2008 Certificate,None,,2010-03,2010-06
264,694,39.0,,None,,notKnown,2022-08
1258,213,72.0,Bachelor of Technology,None,,,
168,748,32.0,Post-Graduate Degree,None,Analytics,2022-01,2022-08
50,79,40.0,Master of Management,Master,Artificial Intelligence,,
680,481,348.0,Bachelors of Management Studies,None,,2014-04,2017-06
645,496,,,,,,
243,707,147.0,Master of Management,Master,Analytics,2023-07,2024-08
1497,93,44.0,Master of Engineering,Master,Electrical & Computer Engineering,2022-01,2023-04
484,579,264.0,PGDM,None,Project Management,,
133,769,8.0,Bachelor of Science,Bachelor,Data Science,2019,2023
1201,240,570.0,,None,,notKnown,2022-12
1278,207,104.0,Bachelor of Science,Bachelor,"Mathematics, Statistics",2019-09,2023-04
64,809,52.0,Lean Six Sigma Green Belt,None,,,
1155,266,548.0,Masters Degree,None,BIOMEDICAL ENGINEERING,,
1268,211,507.0,,None,,2011-01,2014-02
383,636,218.0,Certified Azure Data Engineer Associate,None,,,
821,414,71.0,Masters Degree,None,,,
1290,46,36.0,Master of Computer Science,None,,,
1445,133,114.0,Bachelor of Engineering,Bachelor,,,
98,791,,,,,,
386,635,9.0,Post Graduate Certificate Program,None,,,
404,627,229.0,Google Analytics Certificate,None,,,
701,472,358.0,Bachelors Degree,None,ECE,2016-06,2020-05
740,455,368.0,Master of Arts,Master,Economics,2021,2022
719,465,367.0,Certificate,None,Data Analytics,,
649,494,8.0,Bachelor of Arts,Bachelor,,,
308,674,187.0,Bachelors Degree,None,"Technology, Computer, Science & Engineering",2011-07,2015-08
478,582,261.0,Bachelor of Engineering,Bachelor,,,
696,474,85.0,Graduate Certificate,None,Project Management,,
397,629,163.0,Bachelors Degree,None,Information Technology,2015-08,2019-05
75,804,61.0,Post-Graduate Diploma,None,Business Analytics,2022,2023
415,73,233.0,Post-Graduate Diploma,None,Business Analytics,2020-08,2022-03
733,459,76.0,Bachelor of Technology,None,Electrical and Electronics,,
1188,246,563.0,Postgraduate Diploma in Management,None,Project Management,2017-10,2019-12
1494,104,71.0,Master of Applied Computing,None,,2022-01,2023-04
480,580,191.0,Bachelors Degree,None,Electronics and Communication,,
503,572,272.0,Bachelor of Technology,None,,2017-07,2021-06
111,3,8.0,Graduate Certificate,None,,2022-09,2023-03
257,699,114.0,Bachelors Degree,None,Management Studies,2017-06,2020-07
341,659,202.0,Bachelor of Engineering,Bachelor,Computer Science,2009-08,2013-06
540,551,68.0,Google Data Analytics Professional Certificate,None,,,
787,432,85.0,Post Graduate Certificate in Marketing Management,None,,2022-04,2022-12
199,731,59.0,Master of Business Administration,Master,"Business Analytics, Marketing",2021-07,2023-04
657,490,333.0,Bachelor of Computer Sciences,None,,2016-06,2019-05
1203,239,80.0,CSE,None,,,
164,749,39.0,,None,,notKnown,2024-03
946,366,394.0,Master of Civil Engineering,None,,2013,2016
742,11,380.0,Masters Degree,None,International Business and Economics,,
807,420,406.0,Bachelor of Technology,None,Mechanical,,
566,538,80.0,Bachelor's,None,Computer Science & Engineering,,
24,823,21.0,Bachelor of Science,Bachelor,Computer Science,2016-09,2021-04
1397,153,362.0,Diploma,None,,,
323,667,30.0,PG Certificate,None,Business Analytics,,
276,688,9.0,Certificate,None,Business Analytics,2023-05,Present
317,670,190.0,NIIT,None,FINANCE,,
863,401,18.0,Certificate,None,Business Analysis,,
1451,130,70.0,Bachelor of Engineering,Bachelor,Computer Science and Engineering,2010,2014
941,369,,,,,,
1151,268,544.0,Certificate,None,Python,,
1457,69,,,,,,
1484,110,444.0,Master of Science,Master,"Business Analytics, Information Systems",,
866,401,18.0,Bachelor of Arts,Bachelor,Arts,,
1286,204,78.0,Bachelor of Engineering,Bachelor,Information Technology,2015-06,2019-05
188,739,127.0,Master of Science,Master,Information Management,2017-08,2019-05
1487,108,234.0,Post Graduate Diploma,None,"Artificial Intelligence, Data Science, Project Management",,
1223,230,322.0,CBAP,None,,,
193,735,131.0,AS Degree,None,Airport Operations and Aviation Logistics,2013-09,2015-07
176,744,122.0,Scholarship,None,,,
636,10,80.0,Bachelors,None,Computer Science Engineering,,
687,479,58.0,Master of Science,Master,Physics,2007-07,2009-04
1076,306,197.0,Graduate Certificate,None,International Business Management,2022-09,2023-04
1392,156,198.0,Bachelor of Engineering,Bachelor,Information,2016-06,2020-05
302,6,185.0,Bachelor of Engineering,Bachelor,Computer Science,,
1393,155,58.0,Master of Computing,None,,,
1404,151,163.0,Bachelor of Engineering,Bachelor,Information Technology,2011-07,2014-06
1031,325,412.0,B.Sc,Bachelor,GEOLOGICAL SCIENCES,,
1213,235,4.0,Masters of Professional Studies,None,Analytics,2022-09,2024-03
295,677,180.0,Certified Associate,None,,,
334,54,30.0,Post-Graduate Diploma,None,Business Analytics,2022-05,2022-12
880,396,435.0,B.Tech,None,"Electronics, Telecommunications, Engineering",,
595,22,65.0,Post-Graduate Diploma,None,,,
840,408,417.0,Bachelor of Arts,Bachelor,Design,,
1110,291,529.0,Associate degree,None,,,
253,701,41.0,Master's degree,None,,,
1481,112,651.0,Masters,None,Computer Networking,,
1105,293,526.0,Master of Business Administration,Master,,2018-01,2019-12
524,2,281.0,Post-Graduate Certificate,None,Business Analytics,2021-06,2022-05
287,682,176.0,Master of Management,Master,"Analytics, Data Science, Machine Learning",2022-09,2023-12
712,468,363.0,Bachelor of Computer Applications,None,,,
923,379,454.0,Post-Graduate Diploma,None,Data Analytics,2021-05,2022-08
660,487,335.0,CQF,None,CREATE Program,,
1461,122,648.0,Bachelor of Science,Bachelor,Computer Science,,
312,672,188.0,Extra Mile Award,None,,,
262,696,51.0,Bachelor of Technology,None,Chemical Engineering,2013,2017
507,63,273.0,Master of Business Administration,Master,,,
1167,257,10.0,B.tech,None,Computer Science and Engineering,,
1382,27,633.0,Masters Degree,None,Electronics and Radio Engineering,2013-02,2015-02
584,526,306.0,Bachelors Degree,None,Business Administration and Management International,2017-09,2021-06
534,555,285.0,EXCHANGE SEMESTER AS A BUSiNESS ADMiNiSTRATiON STUDENT,None,,2018-08,2019-01
789,432,63.0,Bachelors Degree,None,Computer Applications,2015,2018
519,563,278.0,Bachelor of Science in Business Administration,Bachelor,,,
1015,62,492.0,Degree,None,,,
104,787,81.0,Bachelor of Technology,None,Electronics and Communication Engineering,,
556,544,293.0,Bachelor of Engineering,Bachelor,Information Technology,2017-08,2021-05
716,466,364.0,Masters Degree,None,Applied Computer Science,2021-09,2023-05
925,378,455.0,Post Graduate Certificate in Business Insights,None,,2022-05,2023-12
948,366,464.0,Bachelor of Civil Engineering,None,,2009,2013
1325,187,607.0,Bachelor's,None,information management,,
1459,124,,,,,,
1008,334,488.0,Post-Graduate Diploma,None,Web development,,
1308,196,600.0,Master of Science,Master,Applied Computing,,
1446,132,164.0,Masters Degree,None,Computer Science,2022-09,2024-01
1492,105,38.0,Post-Graduate Certificate,None,,2018-09,2019-08
1513,28,161.0,Post-Graduate Diploma,None,"Human Resource, Management",,
904,387,446.0,Bachelor of Science,Bachelor,Mathematics,,
1276,208,226.0,Certified Business Analysis Professional,None,,,
1122,283,535.0,Diploma,None,Computer Science,2008-02,2009-07
977,350,202.0,Bachelors,None,Computer Application,,
378,639,201.0,Bachelors Degree,None,Information Technology,2014-07,2018-05
1263,40,32.0,Postgraduate Diploma,None,,,
319,669,123.0,Master of Science,Master,Statistics,2021-09,2022-09
544,551,68.0,Google UX Design Professional Certificate,None,,,
428,615,239.0,Master of Computing,None,,,
899,30,9.0,Post-Graduate Diploma,None,Financial Planning & Wealth Management,2017-01,2018-08
1138,275,66.0,Master of Management,Master,"Artificial Intelligence, (MMAI)",2020-09,2022-02
1261,40,161.0,Postgraduate Diploma,None,Supply Chain Management,,
466,589,80.0,Bachelors Degree,None,Computer Science and Engineering,2015-07,2019-04
523,2,30.0,POST GRADUATE PROGRAM,None,"BUSINESS, ANALYTICS",2021,2022
703,471,201.0,Bachelor of Engineering,Bachelor,Computer Science,2014-08,2018-05
735,457,201.0,Bachelor of Technology,None,Computer Science Engineering,2014,2018
475,584,72.0,Bachelor of Technology,None,Electronics and Communication Engineering,,
1200,240,569.0,B.Sc.,None,Mathematics,,
1003,336,485.0,Bachelor of Science,Bachelor,Management Information Systems,,
720,465,368.0,Master of Science,Master,,2015,2017
1440,137,161.0,PG Diploma,None,"IT, Business Analysis",,
1474,117,70.0,Bachelor of Engineering-Mechanical Engineering,None,,2014-07,2018-04
834,13,104.0,Master of Business Administration,Master,,2022-09,2024-04
374,642,41.0,Master of Management,Master,Finance / Economics,2023-01,2024-04
564,540,297.0,Bachelor of Science,Bachelor,Computing Science,2019-09,2024-06
1174,252,41.0,Master of Science,Master,Applied Modelling,2016-09,2018-08
619,58,324.0,Post Graduate Diploma,None,Web Design and Development,,
1007,334,80.0,Bachelors Degree,None,computer science engineering,,
469,588,161.0,Post-Graduate Certificate,None,"Big Data, Solutions Architecture",2024-01,2024-08
1172,253,556.0,Masters Degree,None,IT Engineering,2014,2016
697,474,355.0,B.Sc,Bachelor,"Management, Technology",,
885,395,28.0,Graduate Degree,None,"BIG DATA, ANALYTICS",,
498,573,142.0,Bachelors Degree,None,Computer Science and Engineering,2016,2020
532,66,18.0,Data Analytics and Visualization Certification,None,,2022-08,2023-02
1136,277,161.0,Post-Graduate Diploma,None,"Business Analytics, Supply Chain Management",,
568,536,,,,,,
159,753,113.0,Certificate,None,,,
622,510,326.0,Bachelor of Computer Sciences,None,,,
316,7,9.0,Quality Engineering Management,None,,2018,2020
1092,297,213.0,Bachelors Degree,None,Computer Science,2007-06,2010-06
828,94,411.0,Bachelor of Science / BSc.,None,Business Management,,
600,520,314.0,Master of Technology,None,Computer Science and Engineering,2015,2017
1509,98,657.0,Bachelor of Science,Bachelor,Mathematics,2013-08,2016-03
999,338,9.0,Post-Graduate Diploma,None,Information Technology Professional,,
891,392,439.0,Bachelor of Computer Sciences,None,,2014-08,2018-07
1210,236,573.0,Masters Degree,None,Quantitative Economics,,
1091,298,520.0,Bachelors of Technology,None,EDUCATION,,
1398,153,161.0,Post Graduate Diploma,None,Reporting Systems and Database Development,,
1347,175,163.0,B. TECH,None,COMPUTER SCIENCE AND ENGINEERING,2016-08,2020-08
813,418,120.0,Alteryx Designer Core Certification,None,Project Management Training,,
1240,222,583.0,Diploma,None,,,
1094,9,8.0,Bachelor's Business,None,,,
1243,221,348.0,Bachelor's Degree,None,Computer Science,,
717,61,365.0,Bachelor of Technology,None,,2014-06,2018-06
1106,293,224.0,Bachelor of Pharmacy,Bachelor,,2013-06,2017-05
824,412,21.0,B.COMM.,None,Business Technology Management,,
1185,247,41.0,Bachelor of Business Administration,Bachelor,"E-Commerce, Information Systems",,
546,550,288.0,Bachelor of Science,Bachelor,Engineering,,
328,666,196.0,PhD,None,Defence and Security,,
647,495,331.0,Bachelors Degree,None,International Business,2017-09,2021-06
1379,27,632.0,Bachelors Degree,None,Electronics and Telecommunications Engineering,2007-09,2012-09
888,394,438.0,Bachelor of Technology,None,Computer Science,2017-09,2021-05
245,706,159.0,Bachelors Degree,None,English Language,2010,2013
1394,155,637.0,Bachelors Degree,None,Computer Applications,,
2,15,2.0,Bachelor of Commerce,Bachelor,,2002,2005
536,553,157.0,Bachelor of Commerce,Bachelor,Technology Management & Finance,,
419,621,235.0,Bachelor of Engineering,Bachelor,Electronics & Communication,,
1038,321,506.0,Bachelor of Computer Sciences,None,,2014-08,2018-12
1395,155,161.0,Diploma,None,"Information Technology, Business Analysis",,
1326,185,608.0,Master of Business Administration,Master,,2020-09,2022-06
152,756,70.0,Bachelor of Engineering,Bachelor,Electronics and Communication,,
670,484,339.0,Bachelors Degree,None,computer science engineering,2016-08,2020-10
943,368,32.0,Post Graduate Degree,None,Data Analytics,,
590,523,114.0,Bachelor of Engineering,Bachelor,Information Technology,2010-06,2014-07
1209,236,161.0,Post-Graduate Certificate,None,"Business Analytics, Predictive Analytics",,
63,810,51.0,Bachelor of Technology,None,Electrical and Electronics Engineering,2015-07,2019-05
206,729,135.0,Bachelor of Computer Sciences,None,,2015-05,2018-04
450,600,44.0,Bachelors Degree,None,Actuarial Science and Statistics,2013-09,2017-06
1380,27,632.0,Bachelor of Telecommunications,None,Engineering,2007-09,2012-09
1218,14,68.0,Google Data Analytics Professional Certificate Issued,None,,,
1133,279,539.0,Registered Nurse,None,,2018-09,2022-03
679,482,347.0,Diploma,None,Network Systems Specialist,2005,2006
187,739,32.0,Post-Graduate Certificate,None,Project Management,2023-09,2024-04
1465,121,70.0,Bachelor of Computer Sciences,None,,,
307,674,38.0,Post-Graduate Diploma,None,,,
376,640,44.0,Diploma,None,French Language,2023-09,Present
749,452,382.0,Bachelor of Computer Sciences,None,,1997-06,2001-11
86,797,69.0,Certified Scrum Master,None,,,
1273,209,591.0,Master of Science,Master,Business Analytics,2008-09,2013-04
1439,80,605.0,Graduate Certificate in Project Management,None,,,
1322,189,606.0,Bachelor of Technology,None,Biomedical Engineering,,
1313,193,184.0,Bachelor's degree,None,computer science & information technology,,
846,406,422.0,Master of Arts,Master,"French, Linguistics and Translation",,
194,734,25.0,Bachelor of Engineering,Bachelor,Chemical,2012,2016
322,667,193.0,BEng,Bachelor,Engineering,,
1376,38,123.0,Master of Science,Master,"Statistics, First-tier",2021-09,2023-06
755,5,25.0,Bachelors Degree,None,Computer Engineering,2007-06,2011-08
360,649,205.0,Bachelors Degree,None,Computer Science,,
1346,175,605.0,Post-Graduate Certificate,None,PROJECT MANAGEMENT,2021-01,2022-04
581,527,305.0,Master of Science,Master,Information Systems Management,2011-09,2013-07
776,439,393.0,Bachelors Degree,None,Computer Engineering,2015-06,2019-05
1403,151,163.0,Diploma,None,Information Technology,2008-07,2011-06
1418,19,161.0,Post-Graduate Diploma,None,Software Quality Assurance and Test Engineering,2022-01,2022-08
1462,122,649.0,Master of Science,Master,Business,,
1054,316,512.0,Graduate Certificate,None,Commerce,2014,2015
189,738,10.0,Bachelor of Technology,None,Computer Science Engineering,2013,2017
1400,152,638.0,,None,,2021-07,2022-01
1187,246,562.0,Bachelor of Technology,None,,2011-08,2015-08
321,668,192.0,B.E,None,Mechatronics Engineering,,
1239,222,70.0,Bachelor of Engineering,Bachelor,,,
1179,251,395.0,Bachelor of Technology,None,Electronics and Communications,2013,2017
281,685,104.0,Masters Degree,None,"Engineering, Manufacturing Engineering",2022-01,2023-12
339,659,147.0,GMAT,None,,2021-08,2023-05
347,50,104.0,Master of Science,Master,,2020-09,2022-02
1317,190,604.0,PG Diploma,None,Project Management,,
1127,281,214.0,Advanced Diploma,None,Data Science and Application,,
608,516,40.0,Master of Management,Master,Entrepreneurship,2022-08,2023-11
31,820,27.0,degree,None,"food, science, technology",,
1339,179,617.0,Bachelors Degree,None,Electronics & Communications Engineering,2012,2016
910,85,396.0,Bachelor of Technology,None,,2015-08,2019-06
201,730,18.0,Enterprise Architect,None,,,
1102,295,4.0,Masters Degree,None,Analytics,,
351,655,,,,,,
1166,258,554.0,Bachelor of Arts,Bachelor,Economics,,
1390,157,9.0,PG DIPLOMA,None,,,
1493,104,178.0,Bachelors Degree,None,computer science and engineering,2017-07,2021-05
174,746,120.0,Graduate Certificate in Business Insights,None,,,
395,630,9.0,Post Graduate Diploma,None,"Big Data, Analytics",,
675,482,343.0,Microsoft Power BI Certificate,None,,,
433,612,178.0,Bachelor of Technology / B. Tech,None,Information Technology,2018,2022
313,671,,,,,,
11,829,10.0,Bachelors Degree,None,Mechanical Engineering,,
1084,301,,,,,,
689,477,351.0,Diploma,None,Office Administration,2018-01,2018-12
1297,68,63.0,Bachelor of Technology,None,Information Technology,2015-09-10,2019-05
348,657,104.0,Bachelor of Arts,Bachelor,Sociology,2009,2013
215,725,141.0,MSc,Master,Computer Science,1950-04,2010-04
350,656,,,,,,
1510,97,71.0,Masters Degree,None,Applied Computing,,
435,610,178.0,Bachelor of Technology,None,Computer Engineering,2017-07,2021-05
842,408,419.0,Advance Diploma,None,Design,,
1052,317,44.0,Master of System,None,Design Engineering,2022-09,2023-12
1150,268,543.0,Bachelors of science in information technology,None,,,
46,815,18.0,Bachelor of Science,Bachelor,Statistics and Economics,2021-09,2024-06
865,401,226.0,Certification of Capability,None,,,
781,436,395.0,Bachelor of Science,Bachelor,Electrical & Electronics Engineering,,
1124,283,535.0,Bachelor of Computer Sciences,None,,2009-09,2013-07
1506,99,,,,,,
1410,148,70.0,Bachelors Degree,None,Computer Science and Engineering,2015-08,2019-05
1411,147,55.0,Bachelor of Computer Sciences,None,,,
654,64,80.0,Bachelors,None,Electronics & Communication Engineering,,
825,29,410.0,Bachelor of Science,Bachelor,Management Information Systems,,
968,355,106.0,Master of Science,Master,Physics,2014-09,2017-01
1502,45,654.0,Certification of Computing Professionals,None,,,
800,425,28.0,Certificate,None,"EDUCATION, Big Data, Analytics",2023-01,2023-12
160,752,114.0,Master of Business Administration,Master,Marketing,2013-03,2015-04
265,694,32.0,Graduate Certificate,None,,2022-09,2023-08
274,689,172.0,Bachelor of Science,Bachelor,Economics and Finance,,
686,479,18.0,Bootcamp certificate Data Analysis,None,,2023-02,2023-08
278,687,18.0,Masters Degree,None,"Information, Human-centered Data Science",2022-09,2024-06
563,541,296.0,Bachelors Degree,None,Computer,2005-08,2008-07
951,364,104.0,Bachelor of Science,Bachelor,"Mathematics and Statistics, Economics",2020-09,2023-04
93,794,57.0,Master of Science,Master,Business,2022-09,2023-10
153,755,109.0,Diploma,None,,2011-08,2012-04
632,503,89.0,Bachelor of Commerce,Bachelor,,,
1312,193,9.0,Post Graduate Diploma,None,Cloud Computing for Big data,,
1189,245,406.0,Bachelors Degree,None,Computer Science and Engineering,,
1483,110,78.0,Bachelor of Engineering,Bachelor,Electronics and Telecommunication,,
1109,292,528.0,Bachelor of Science,Bachelor,Electrical Engineering,,
353,653,204.0,Bachelor of Industrial Engineering,None,,2007-01,2012-02
816,416,8.0,Back-end and Blockchain Development Certificate,None,,,
105,71,82.0,Bachelor of Engineering - Computer Science,None,,,
3,15,3.0,Master of Business Administration,Master,,2012,2013
45,816,,,,,,
530,557,,,,,,
629,505,39.0,Enterprise Design Thinking Practitioner,None,,2023-10,2023-10
1186,247,561.0,Master of Business Administration,Master,,,
862,401,69.0,Certified Scrum Product Owner,None,,,
343,95,,,,,,
1467,49,454.0,Ontario Graduate Certificate,None,,2022-05,2023-06
1450,131,181.0,Master of Science,Master,Statistics,,
779,437,71.0,Master of Management - Business,None,Data Analytics,2022-01,2023-06
1081,303,39.0,Bachelor's,None,Information Science & Engineering,,
282,685,175.0,Bachelor of Engineering,Bachelor,Mechanical Engineering,2017-08,2021-06
1021,62,8.0,Diploma,None,Operational Research,2017-09,2022-12
449,600,36.0,Masters Degree,None,Mathematics and Statistics,2018-09,2020-06
10,829,9.0,Masters Degree,None,Quality Engineering Management,,
1352,171,71.0,Master of Engineering,Master,,,
437,609,242.0,Masters Degree,None,"Advanced, Analytics, Data Science",2020-09,2021-12
137,766,99.0,Bachelor of Computer Science,None,,,
588,523,309.0,Post-Graduate Certificate,None,Business,2023-01,2024-08
311,672,44.0,Masters Degree,None,Management Sciences,2022-09,2024-05
130,772,90.0,Bachelor of Science,Bachelor,Electrical Engineering,,
1351,172,622.0,B.E.,None,Computers,,
1097,9,523.0,Certification,None,"Project Management, management",,
867,401,429.0,Canadian Securities Course,None,,,
1051,318,300.0,Bachelor of Business Administration,Bachelor,Statistics,,
131,771,,,,,,
594,521,123.0,Bachelor of Arts,Bachelor,Financial Economics,2017-05,2021-09
83,799,,,,,,
835,13,91.0,Bachelor of Engineering,Bachelor,Computer Science and Engineering,,
259,698,167.0,Bachelor of Technology,None,Electrical Engineering,2013-07,2017-05
1199,240,568.0,Team Award,None,,,
1027,327,501.0,B. Sc,Bachelor,Mathematics,,
1160,262,551.0,Bachelor's / CSE,None,computer science engineering,,
597,92,313.0,ITIL v3,None,,,
1205,237,8.0,Bachelor of Arts,Bachelor,Information Technology,2018-09,2023-01
161,751,115.0,Master of Science,Master,Statistics,,
847,406,149.0,Bachelor of Arts,Bachelor,Economics,,
497,574,270.0,Diploma,None,,2009,2010
981,348,476.0,Bachelor of Social Science,Bachelor,Economics,2018,2022
1260,40,161.0,Supply Chain Management,None,Global,,
1507,98,161.0,Post-Graduate Certificate,None,Business Analytics,2022-07,2023-12
251,702,164.0,Master of Science,Master,,2021-09,2023-05
305,6,9.0,Post-Graduate Diploma,None,Artificial Intelligence and Machine Learning,2021-01,2022-08
1079,304,268.0,Bachelor of Management,None,,2019-09,2023-05
306,6,185.0,Bachelor of Engineering,Bachelor,Computer Science,2016-08,2020-08
1235,224,581.0,Bachelor of Science,Bachelor,Information Technology,2014-07,2018-04
1438,80,235.0,Bachelor's of Engineering,None,Electronics & Communication,,
792,430,,,,,,
1353,171,72.0,Bachelor of Technology,None,,,
444,603,245.0,Bachelors,None,"Computer Science, IT",,
681,481,30.0,Certification in Human Resources,None,,2021-09,2022-04
266,694,32.0,Graduate Certificate,None,"EDUCATION, Health Informatics",2023-09,2023-12
1442,136,463.0,Bachelors,None,Computer Science & Engineering,,
196,733,70.0,Bachelor of Technology- Information Technology,None,,2005,2009
345,658,8.0,Master of Business,None,Analytics,2022-05,2023-05
1198,241,21.0,Bachelor of Computer Sciences,None,,,
826,29,41.0,Master of Science,Master,"Applied Modelling & Quantitative Methods, Big Data",,
1271,210,590.0,Scholarship,None,,,
446,602,247.0,Master,None,"Business, Knowledge Management",,
1014,330,491.0,Masters Degree,None,"Computer Applications, Data Analytics",2021-01,2022-10
557,544,85.0,Ontario Graduate Certificate,None,,2023-01,2023-12
139,764,,,,,,
20,826,18.0,Bachelor of Arts,Bachelor,Mathematics & Statistics,,
486,36,78.0,Bachelors Degree,None,Computer Science,2015-06,2019-05
1476,115,9.0,Graduate Certificate,None,Artificial Intelligence and Machine Learning,2022-09,2024-04
112,3,8.0,Graduate Certificate,None,,2022-01,2022-07
1323,188,18.0,Bachelor of Science,Bachelor,Statistics,,
1475,116,161.0,Bachelor of Applied Health,None,"Information Science, Certified Program",2014-09,2018-08
149,758,28.0,Post-Graduate Diploma,None,"Big data, analytics",,
929,376,,,,,,
401,627,228.0,Diploma,None,Business Management,,
599,70,63.0,Bachelor of Technology,None,,,
1026,328,500.0,Master of Business Administration,Master,,2022,2024
705,470,359.0,Masters Degree,None,Science,2013-06,2015-12
897,30,441.0,Certification in Business Analysis,None,,2019-07,2020-01
607,516,18.0,Bachelor of Science,Bachelor,"Mathematics, Statistical Science",2017-09,2022-04
165,749,116.0,Bachelor of Science,Bachelor,COMPUTER SCIENCE,2012-09,2016-09
960,358,263.0,Master of Business Administration,Master,Data Science,,
1309,195,601.0,Master of Science,Master,Economics,2013-08,2018-08
635,501,18.0,Bachelor of Arts,Bachelor,Economics and Statistics,2020-09,2024-06
379,638,215.0,Bachelor of Technology - Computer Science,None,,2013-09,2017-05
1441,137,278.0,Bachelor,None,Computer Applications,,
916,382,449.0,Bachelor of Engineering - Information Technology,None,,2016,2020
1391,156,65.0,Post-Graduate Diploma,None,,2022-09,2024-04
44,56,36.0,Master of Systems,None,Science & Engineering,2021-09-10,2023-01
809,75,407.0,Master of Business Administration,Master,Business Analytics,,
1022,62,8.0,Diploma,None,,,
1413,146,18.0,Bachelor of Science,Bachelor,Statistics and Economics,,
170,748,119.0,Bachelor of Science,Bachelor,Industrial Engineering,2011-01,2015-09
320,669,44.0,Bachelor of Honors,None,Mathematics,2017-09,2021-05
109,784,85.0,Post-Graduate Certificate,None,Research Analytics,,
561,542,295.0,Bachelor of Technology,None,Computer Science,2010-07,2014-06
985,346,319.0,Bachelors Degree,None,Applied Mathematics,2006-06,2010-04
1428,141,18.0,Bachelor of Science,Bachelor,"Molecular Genetics, Statistics",2020-09,2022-04
841,408,418.0,Masters Degree,None,"Science, Data science, Business Analytics",2022,2023
423,618,,,,,,
235,712,,,,,,
142,763,102.0,Bachelor of Science,Bachelor,Information Science,,
1433,139,18.0,Master of Developmental,None,Psychology and Education,2021-09,2023-03
1164,260,509.0,Master of Business Administration,Master,Project Management,2018-10,2019-10
66,809,21.0,Bachelor of Engineering,Bachelor,Industrial Engineering,2016-09,2021-06
668,485,338.0,Lean Six Sigma Certified,None,,,
387,634,161.0,Grad in Content Management,None,,2019-05,2020-09
1134,278,8.0,Master of Business,None,Analytics,2022-05,2023-04
655,491,86.0,Diploma,None,Data Analytics,,
542,551,286.0,Master of Business Administration,Master,,,
898,30,78.0,Bachelor of Commerce,Bachelor,Accounting and Finance,2012-07,2015-05
1030,325,460.0,SENIOR SCHOOL CERTIFICATE,None,,,
1279,17,368.0,Bachelor of Computing,None,,2020-09,2022-12
516,564,219.0,Post-Graduate Degree,None,Project Management,2022-09,2023-04
829,94,412.0,Bachelor of Science,Bachelor,Business Management,,
1338,179,161.0,Post-Graduate Degree,None,Computer Science,2017,2018
575,531,301.0,Post-Graduate Diploma,None,,2020,2021
1416,19,219.0,Post-Graduate Diploma,None,Project Management,2023-01,2023-08
285,683,120.0,Diploma,None,Media Communications,2019-01,2022-01
1473,118,650.0,Bachelors,None,Com,,
815,417,408.0,Bachelor of Technology,None,Civil Engineering,,
335,662,198.0,Bachelor of Computer Sciences,None,,2016-06,2020-05
843,407,420.0,Advanced Diploma,None,Informatics,,
56,4,45.0,Certified Scrum Master,None,,,
191,736,129.0,Applied Business Intelligence Certificate,None,,2023-04,2023-07
610,515,71.0,Master of Applied Computing,None,,2022-01,2023-08
388,634,221.0,Bachelors Degree,None,Computer Applications,2015-06,2018-04
1401,152,176.0,Master of Applied Computing,None,,2022-09,2023-08
620,58,325.0,Bachelor of Technology -Computer Science and Engineering,None,,,
731,460,100.0,Masters Degree,None,Applied Science,2021,2023
181,743,124.0,Certification of GEM Trailblaze Summer Program,None,,2018-06,2018-07
993,341,480.0,Bachelor of Computer Applications,None,,2016,2019
765,444,18.0,Bachelor of Science,Bachelor,"Applied Statistics, Economics",,
709,468,362.0,Post-Graduate Diploma,None,,,
1267,211,27.0,Master of Art,None,Operations Research,,
745,23,,,,,,
227,717,,,,,,
1485,109,163.0,Bachelor,None,Computer Engineering,,
126,775,96.0,Bachelor of Science,Bachelor,Advertising Management,2016,2019
1330,183,611.0,Microsoft Certified,None,,,
555,544,30.0,Ontario Graduate Certificate,None,Business,2022-01,2022-08
737,456,377.0,BCom,Bachelor,Management Information Systems,,
630,505,163.0,Bachelors Degree,None,"information technology, Computer Science, Artificial Intelligence",,
1265,57,,,,,,
1311,194,509.0,Master of Business Administration,Master,,,
676,482,344.0,Certified Associate Project Manager,None,,,
290,680,78.0,Bachelor of Engineering,Bachelor,Information Technology,,
1037,322,219.0,Post-Graduate Certificate,None,Business Management,2023-09,2024-04
390,633,222.0,Bachelor of Engineering,Bachelor,Information Technology,2012-08,2021-03
1204,238,80.0,Bachelor of Technology,None,Computer Science,,
1275,208,263.0,Bachelor of Business Administration,Bachelor,,,
30,820,26.0,Master's degree,None,business management,,
989,344,478.0,Bachelor of Technology,None,,,
633,502,163.0,Bachelor of Mechanical Engineering,None,,,
661,487,211.0,Master of Science,Master,Statistics,2022-09,2024-04
