,Candidate Deidentified ID,Education College Deidentified ID,Education Degree Name,Education Degree Type,Education Major,Education Start Date,Education End Date
517,185,31.0,Masters,None,,,
563,768,299.0,Post-Graduate Diploma,None,Information Technology Management,,
917,42,176.0,Master of Management,Master,Artificial Intelligence,2022,2023
625,567,333.0,Certificate in Business Intelligence,None,,,
812,516,121.0,Master of Science,Master,,2020-09,2022-02
682,195,349.0,Bachelor of Business Administration,Bachelor,"Business Management, Analytics",2019-09,2022-04
1268,252,8.0,Bachelor of Technology,None,Electronic Engineering,,
972,658,461.0,Post Graduate Certificate in Business Analytics CGPA,None,,2023-05-04,2023-12
524,181,155.0,Post-Graduate Certificate,None,Project Management,2022,2023
845,734,171.0,PG Diploma,None,,,
858,331,,,,,,
933,237,,,,,,
551,647,292.0,Dr.,None,,,
596,173,91.0,Master of Business Administration,Master,Business Analytics,2019-08,2021-01
309,517,14.0,Bachelor of Science,Bachelor,Mathematics And Statistics,,
336,148,191.0,Master of Science,Master,,2015-05,2018-08
1062,589,176.0,Master of Business,None,"Artificial Intelligence, Management",2024-05,2025-05
645,154,341.0,Bachelor of Technology,None,Civil Engineering,2016-10,2020-05
539,337,38.0,Bachelor of Technology,None,Information Technology,2015-09-10,2019-05
148,241,33.0,Master of Management,Master,,2021,2022
407,107,85.0,Bachelor,None,Commerce - Business Technology Management,,
33,551,16.0,Post-Graduate Diploma,None,Artificial Intelligence and Machine Learning,2021-01,2022-08
919,13,442.0,Doctor of Philosophy,Doctorate,"Management, Science and Engineering",2000-09,2004-12
1091,254,500.0,Bachelors,None,Computer Applications,,
1257,289,13.0,Master of Engineering,Master,Computer Engineering,2022-01,2023-10
889,624,74.0,Bachelor of Engineering,Bachelor,Computer Science & Engineering,2013-04,2015-06
115,364,,,,,,
46,70,14.0,Master of Engineering,Master,,,
954,61,14.0,Master of Management,Master,Analytics,,
4,442,3.0,Bachelor of Mathematics,None,"Financial Analysis, Risk Management",2018-09,2023-10
284,761,164.0,Bachelor of Commerce,Bachelor,"Business Technology, Management",2018,2022
847,95,416.0,Graduate Certificate In Business Insights,None,,,
45,70,34.0,Bachelor of Science,Bachelor,Data Analysis / Data Science,,
196,28,126.0,Master of Arts,Master,History,2017-10,2021-02
1077,25,491.0,Bachelor of Arts,Bachelor,Environmental Art,2014-09,2018-07
1329,363,192.0,Bachelor of Science,Bachelor,Industrial Engineering,2001-09,2006-09
948,522,14.0,Bachelor of Science,Bachelor,Mathematics and Physics,2018-09,2022-06
1146,752,374.0,Master of Computing,None,,,
1384,209,33.0,Masters Degree,None,"Applied Computing, Artificial Intelligence",2019-09,2020-12
163,745,109.0,Bachelor of Science,Bachelor,Electrical Engineering,2017-09,2021-08
799,377,49.0,Certificate Course,None,,,
582,494,307.0,Bachelors Degree,None,Computer Engineering,2017-09,2021-06
1110,212,509.0,Bachelor's,None,Computer Science and Engineering,,
123,17,,,,,,
443,562,240.0,,None,,notKnown,2023-07
42,574,31.0,Bachelor of Science,Bachelor,COMPUTER SCIENCE,2019-01,2023-12
324,246,178.0,Bachelor of Commerce,Bachelor,Management,2017-09,2022-04
680,529,176.0,Master of Management,Master,Analytics,2022,2023
630,216,70.0,Google Business Intelligence Certificate Issued,None,,,
133,471,60.0,Post-Graduate Diploma,None,,2023-04,2023-05
947,689,454.0,Bachelor of Technology,None,"Education, Computer Science, Engineering",2014-08,2018-05
417,708,225.0,IIBA,None,Business Analysis,,
1096,420,74.0,Bachelors Degree,None,Computer Science and Engineering,,
1335,347,313.0,Master of Science,Master,Structural Engineering,,
174,6,,,,,,
340,613,182.0,Certificate,None,Business Communications,,
1010,785,42.0,Postgraduate Diploma,None,,,
718,328,364.0,Completed Chartered Financial Analyst (CFA) Level 1,None,Completed training,,
795,789,33.0,Master of Engineering,Master,Computer Engineering,2018,2020
739,101,74.0,Bachelors Degree,None,Computer Science & Engineering,2014-06,2018-06
1144,376,521.0,Bachelors,None,Computer Science and Engineering,,
510,627,270.0,M.E,None,Power Electronics,2011-04,2013-05
205,269,130.0,Master of Business Administration,Master,Aviation,,
107,229,76.0,Master of Business Administration,Master,,,
1120,744,14.0,Bachelor of Science,Bachelor,,2019,2024
18,445,16.0,Post-Graduate Diploma,None,Project Management,2022-04,2023-12
1220,791,74.0,Bachelor of Engineering,Bachelor,Computer Science and Engineering,2014-07,2018-06
117,151,83.0,Post Graduate Diploma,None,,,
966,385,7.0,Post-Graduate Diploma,None,"Information Technology, Business Analytics",2021-05,2022-08
136,498,97.0,Bachelors Degree,None,Information Technology,2016-08,2020-05
985,715,,,,,,
597,366,311.0,Masters Degree,None,,,
496,75,8.0,Bachelor of Engineering,Bachelor,Information System,,
1287,507,,,,,,
493,315,261.0,Bachelor of Technology,None,Engineering,,
1343,56,588.0,Bachelor's,None,Computer Engineering,,
887,625,74.0,Diploma,None,"Engineering, Computer Engineering",2010-03,2012-07
164,745,110.0,Master of Management,Master,Analytics,2022-07,2023-08
432,591,79.0,Bachelor of Science,Bachelor,Statistics,,
66,757,49.0,Certification Course,None,,,
565,768,300.0,Bachelors Degree,None,Electronics and Communication,,
414,632,3.0,Master of Management Sciences,None,Data Analytics,2019-09,2021-12
206,269,131.0,Bachelor of Science,Bachelor,Aeronautics & Astronautics,,
603,503,314.0,Bachelor of Technology,None,Computer Science and Engineering,2014-04,2018-04
694,54,354.0,Bachelor,None,Computer Science and Engineering,,
220,133,60.0,Postgraduate Diploma in Management,None,,2022-01,2022-08
634,162,,,,,,
793,639,397.0,Graduate Diploma,None,Applied Information Technology,2019-11,2020-12
1113,63,511.0,Master of Engineering,Master,Aeronautical Engineering,2008,2012
462,164,,,,,,
1266,252,560.0,Certified Database Administrator,None,,,
763,403,385.0,Bachelor of Planning and Management,None,,2010-09,2014-07
599,295,312.0,Bachelor of Technology,None,Microbiology,,
178,558,117.0,WES Accredited,None,,,
134,471,7.0,Post-Graduate Diploma,None,Predictive Analytics,2022-09,2023-04
611,398,320.0,Degree,None,,,
1263,653,14.0,Bachelor of Science,Bachelor,Statistics,2016-09,2021-04
951,22,14.0,Master of Management,Master,Analytics,2022,2023
1224,74,110.0,Bachelor of Science,Bachelor,Economics,2019-09,2023-12
408,728,121.0,Bachelor of Mechanical Engineering,None,,,
436,758,178.0,Bachelor of Business Administration,Bachelor,,,
884,681,51.0,Master of Engineering,Master,,2018-09,2019-08
292,175,,,,,,
1368,52,600.0,Bachelors Degree,None,Computer Science,,
558,226,296.0,Bachelors Degree,None,Computer Engineering,2014-06,2018-06
274,651,,,,,,
1293,119,568.0,Master of Telecommunications,None,Engineering,2013-02,2015-02
357,219,,,,,,
861,577,244.0,Bachelor of Computer Applicaton,None,Information Technology,2013-06,2017-10
556,117,295.0,Bachelor of Computer Sciences,None,,,
1074,259,489.0,Bachelor of Science,Bachelor,Information Technology,2015-08,2019-07
307,3,175.0,Bachelor's,None,Engineering,,
1353,362,596.0,Bachelor of Science,Bachelor,Economics,,
435,758,70.0,Data Analytics Professional Certificate,None,,,
329,205,79.0,Bachelor of Arts,Bachelor,Business Economics,,
1418,793,84.0,Developer,None,,2020-01,2020-12
1394,640,17.0,Bachelor of Science,Bachelor,Mathematics and Statistics,2017-06,2020-12
824,262,49.0,The Complete Oracle SQL Certification,None,,,
790,749,396.0,Bachelor of Computer Science,None,Data Science,,
25,542,3.0,Masters Degree,None,"Management Science, Data Analytics",2019-08,2020-08
819,84,17.0,Bachelors Degree,None,Information Technology,2016,2019
1229,778,546.0,Diploma,None,Information Technology,2021,2022
1314,747,60.0,Post-Graduate Diploma,None,,,
1308,668,575.0,Bachelor of Informatics,None,,2010,2014
934,129,450.0,Master,None,,,
1032,67,101.0,Bachelors Degree,None,"Commerce, Business Technology Management",2019-09,2023-04
1095,429,503.0,Masters,None,Computer Science,,
1148,351,523.0,Master of Business Administration,Master,,,
367,369,42.0,Post-Graduate Certificate,None,"Information Systems, Business Analysis",2022-01,2022-12
145,619,84.0,Bachelors Degree,None,Data Science and Analytics,2020-09,2024-04
10,96,9.0,Bachelor of Engineering,Bachelor,Technology,2019,2020
1212,759,537.0,,None,,2011,Present
1341,630,84.0,Bachelor of Commerce,Bachelor,Marketing,,
1247,393,31.0,Bachelor of Arts,Bachelor,Information Technology,,
376,214,7.0,Post-Graduate Diploma,None,IT,2022-09,2023-12
299,424,14.0,Master of Engineering- Industrial Engineering,None,,2019-09,2021-05
171,152,3.0,Canadian Securities Course,None,,,
570,766,91.0,Master of Business Administration,Master,,2021-09,2024-06
835,135,411.0,Certificate,None,Analytics & Visualization Fundamentals,,
21,457,,,,,,
22,616,19.0,Post-Graduate Diploma,None,Supply,,
82,548,18.0,Bachelor of Engineering,Bachelor,,,
519,185,31.0,Masters of Management,None,Management,2022-09,2023-09
155,478,31.0,Master of Science,Master,Statistics,,
707,661,359.0,Bachelor of Science,Bachelor,Computer Science,2013-09,2018-07
649,159,,,,,,
902,2,252.0,Master of Engineering,Master,Internetworking,2017-09,2019-10
626,216,177.0,Advanced Diploma,None,"EDUCATION, Software Engineering, Technology",2022-09,Present
1360,656,303.0,Master of Science,Master,Actuarial Science,2018-06,2020-07
73,762,53.0,Bachelor of Science,Bachelor,Microbiology,2005-06,2008-05
1299,426,571.0,Bachelor of Informatics,None,,2009-06,2013-03
1122,718,188.0,Post-Graduate Certificate,None,Program - Business,2022-01,2023-09
1397,618,614.0,Master of Science,Master,Chemical Engineering,2019-01,2021-05
1387,225,587.0,Bachelor of Technology,None,Computer Science,,
864,736,420.0,Bachelor of Technology,None,Electronics & Telecommunication Engineering,,
781,497,74.0,Bachelors Degree,None,"Eng., Electronics & Communication Engineering",2015-08,2019-06
342,346,195.0,Bachelors Degree,None,Industrial & Labour Relations,,
463,186,14.0,Bachelor of Science,Bachelor,Computer Science,,
604,398,315.0,bachelor's degree,None,,,
1174,172,302.0,Master of Science,Master,,2022-09,2024-01
1399,293,270.0,Bachelors Degree,None,"Computer Engineering, Pillai",2015-06,2019-07
328,208,186.0,Masters Degree,None,Information Systems,,
690,85,350.0,Bachelor of Engineering,Bachelor,Industrial,2016,2020
125,642,89.0,Bachelor of Technology,None,Computer Science and Engineering,,
1430,359,100.0,Bachelor of Informatics,None,,2012,2016
806,557,402.0,Bachelor of Science,Bachelor,"Sociology, Anthropology",,
113,709,80.0,Master of Business Administration,Master,,2017,2019
619,555,326.0,Master of Science,Master,Environmental Science and Technology,,
814,59,14.0,Bachelor of Science,Bachelor,"Mathematics, Statistics, Spanish",2015-09,2022-06
439,432,237.0,Baccalaureate,None,Business,,
721,746,366.0,AGILE SCRUM MASTER,None,,,
1046,386,480.0,Post-Graduate Diploma,None,Business Analytics,,
317,319,179.0,Master of Science,Master,Computer Science,2017-08,2019-07
359,125,33.0,Master of Science,Master,Computer Science,,
249,336,145.0,Bachelor of Technology,None,Computer Science and Engineering,2017-07,2021-06
925,350,444.0,Microsoft Power Platform Microsoft Excel Certification,None,,,
426,571,159.0,Bachelors Degree,None,Electronics and Communication Engineering,2014-07,2018-05
655,318,177.0,Post Graduate Diploma,None,,,
1058,210,49.0,,None,,notKnown,2021-04
1138,378,,,,,,
234,448,140.0,Post-Graduate Degree,None,Data analytics,2021-09,2023-05
869,268,423.0,Bachelor of Science,Bachelor,Mechanical Engineering,,
1042,610,477.0,Post-Graduate Diploma,None,"I.T., Business Analysis",2018-09,2019-07
343,346,196.0,Masters Degree,None,Degree - Human Resource Management,,
970,543,7.0,Graduate Certificate,None,"Big data, Solution Architecture",2022-09,2023-04
296,340,171.0,Graduate Certificate,None,Project Management,2023,Present
560,437,244.0,M.Sc.,Master,physics,,
20,461,18.0,Bachelor of Science - Computer Science,None,,2016-09,2021-06
245,305,144.0,Master of Business Administration,Master,"Hospital, Healthcare, Management",,
91,456,64.0,Associate Member of Chartered Certified Accountants,None,,,
1352,65,595.0,Master of Business Administration,Master,,,
374,419,207.0,Bachelor of Engineering,Bachelor,Information Technology,2015-07,2019-07
252,169,79.0,Bachelors Degree,None,"Science, Specialization in Computer Science",2008-07,2011-06
228,272,137.0,Bachelors Degree,None,Computer Engineering,2013-06,2017-05
566,620,301.0,Masters Degree,None,Management,2020,2023
1330,671,582.0,SAS Basic and Advanced certification,None,,,
350,139,70.0,Google Data Analytics Certificate,None,,,
550,647,291.0,Certification from IIBF,None,,,
202,304,49.0,,None,,notKnown,2022
195,28,84.0,Post Graduate Certificate in Professional Accounting Practice,None,Related courses,2022-09,2023-08
211,719,133.0,Master of Mathematics,Master,,2016-09,2018-06
304,559,117.0,Bachelor of Science,Bachelor,,,
90,456,63.0,Bachelor of Science,Bachelor,Management,,
240,327,33.0,Master of Management,Master,"Business, Data Analytics",2022-01,2023-04
1309,197,576.0,Post Graduate Diploma,None,Management,,
961,764,313.0,Bachelor of Science,Bachelor,Human Physiology,,
282,767,12.0,Bachelor of Business Administration,Bachelor,,,
409,679,222.0,Master of Business Administration,Master,Business Analytics,,
51,565,38.0,Bachelor of Technology,None,Information Technology,2015-08,2019-04
2,264,2.0,Bachelor of Arts,Bachelor,,,
182,51,14.0,Masters Degree,None,"Information, Human-Centered Data Science",2022-09,Present
942,88,453.0,Bachelor of Business Administration,Bachelor,,2017-08,2019-04
689,85,351.0,CPR,None,,,
349,380,31.0,BSc,Bachelor,"EDUCATION, Computer Science",,
1078,484,,,,,,
986,375,74.0,Bachelor of Engineering - Information Technology,None,,2015-06,2019-04
77,179,57.0,Masters,None,Electrical and Computer Engineering,,
877,452,115.0,Master of Computer Science,None,,,
573,410,305.0,Master of Arts,Master,Core Courses,2017-09,2018-11
85,439,49.0,Certificate,None,,,
608,398,317.0,Diploma,None,,,
1017,115,90.0,Bachelor Of Science,Bachelor,,,
473,702,74.0,Bachelors,None,Electronics and Communications Engineering,,
1402,784,616.0,INSTA Award,None,,,
57,581,41.0,Master of Computer and Information Science,None,,2016-08,2017-08
598,366,311.0,Master of Business Administration,Master,,,
1000,365,10.0,Bachelors of Computer,None,Science Engineering,2013-06,2017-04
110,533,51.0,Master of Science,Master,Management,2018-01,2019-07
190,329,100.0,Bachelor of Engineering,Bachelor,Electronics and Communication,,
151,513,103.0,MASTER OF MANAGEMENT,Master,ARTIFICIAL INTELLIGENCE,2020-09,2021-11
391,275,,,,,,
792,639,7.0,Post Graduate in Information Technology,None,Business Analysis,2022-05,2023-08
663,635,14.0,Bachelor of Science,Bachelor,"Mathematics Applications, Economics and Finance",2019-09,2023-06
728,302,14.0,Bachelor of Science,Bachelor,"Statistical Science, Economics",2017-09,2022-06
302,559,173.0,Associate,None,,,
95,414,67.0,Certificate in Six Sigma Green Belt,None,,,
776,579,389.0,DOCTOR OF PHOLOSOPHY,None,PHYSICS,2018-08,2022-06
104,383,74.0,Master of Computing,None,,2013-06,2016-05
1195,158,165.0,Bachelor of Technology,None,Information Technology Engineering,,
281,648,,,,,,
262,291,153.0,MASTER OF APPLIED COMPUTER SCIENCE,None,Computer Science,,
179,558,118.0,Data Analytics and Consulting Certificate,None,,,
254,692,147.0,Bachelor of Technology,None,Computer Science and Technology,2014-06,2018-05
851,649,417.0,Sigma Certification,None,,,
666,124,347.0,Post Graduate Diploma,None,Wed Design and Development,,
693,664,353.0,GIET,None,Pharmaceutical Sciences,,
1007,785,332.0,Bachelor's,None,"commerce, computer",,
1262,653,14.0,Bachelor of Science,Bachelor,"Statistics, Economics",2016-09,2021-04
1400,128,155.0,Graduate Certificate,None,,,
200,112,128.0,Bachelor of International Economics,None,,,
751,103,380.0,Bachelor of Science,Bachelor,,2012-09,2016-09
93,417,66.0,Bachelor of Technology,None,"Computer, Science, Engineering",2017-08,2021-06
547,512,288.0,Bachelor of Arts,Bachelor,,2015,2017
397,777,218.0,CBAP Certification,None,,,
964,764,7.0,Post-Graduate Certificate,None,Business Analytics,,
53,561,3.0,Bachelors Degree,None,"Honours Health Studies, Health, Informatics",2018-09,2023-04
494,315,33.0,Master of Management,Master,"Business, Data Analytics, Data Analytics",2022-12,2023-04
515,597,273.0,Master of Science / M.Sc,None,,,
1181,455,529.0,B. Eng,None,Sciences and Technology,,
593,669,309.0,Bachelor of Science,Bachelor,Statistics,,
119,469,85.0,Bachelor of Commerce,Bachelor,Economics and Management Science,2019-09,2024-04
74,762,54.0,Master of Management,Master,Finance,2009-06,2011-08
288,732,167.0,Bachelor of Engineering,Bachelor,,,
594,669,84.0,Graduate Certificate,None,Business Analytics,,
214,583,74.0,Bachelor of Engineering,Bachelor,Electrical Engineering,2010-07,2014-05
618,555,327.0,,None,Corporate Strategy,notKnown,2023-01
1139,4,520.0,Master of Computer Applications / MCA,None,Computer Science,,
744,99,376.0,Bachelor of Electronics Engineering,None,,2011-09,2016-04
466,477,140.0,Post-Graduate Diploma,None,,2021-05,2022-08
1101,422,37.0,Bachelor of Science,Bachelor,ECONOMICS,,
1250,730,16.0,Post-Graduate Diploma,None,Financial Planning & Wealth Management,2017-01,2018-08
511,627,271.0,Bachelor of Engineering,Bachelor,Electrical and Electronics,2005-04,2009-05
1215,759,539.0,Doctor of Philosophy,Doctorate,Civil Engineering,2016,2020
1282,525,31.0,Masters Degree,None,"Management, Artificial Intelligence",,
636,250,110.0,Bachelor of Science - Psychology and Computer Science,None,,,
476,29,33.0,Masters Degree,None,Applied Economics and Policy,2020-09,2021-12
346,32,42.0,Ontario Graduate Certificate,None,Information Systems Business Analysis Program,2022-09,2023-08
1428,488,622.0,Bachelor of Technology,None,Computer,2014-07,2018-06
209,269,130.0,MBA,Master,Aviation,,
888,663,13.0,Bachelor of Computer Sciences,None,,,
778,239,390.0,Bachelors Degree,None,"Engineering, Computer Engineering",2018-06,2018-06
1076,25,490.0,Post-Graduate Diploma,None,Web Development,2020-01,2021-03
1176,447,182.0,Bachelor of Business Administration,Bachelor,,2015,2018
49,352,36.0,Diploma,None,Accounting,,
259,576,151.0,Diploma,None,Project Management,,
532,283,280.0,Bachelor of Technology,None,Computer Science Engineering,2013,2017
1252,730,557.0,Certification in Business Analysis,None,,2019-07,2020-01
204,45,121.0,Bachelor of Commerce,Bachelor,,2019-09,2023-06
621,438,329.0,Bachelor of Technology,None,Computer Science,,
1107,168,507.0,Bachelor of Management,None,"Information Management, Information System",,
352,673,17.0,Bachelor of Science,Bachelor,Information Technology,,
1124,19,137.0,Masters Degree,None,COMPUTATIONAL SCIENCE,,
318,601,180.0,B.Sc.,None,Environmental Management,,
101,153,71.0,Bachelor of Science,Bachelor,Electrical Engineering,,
564,768,7.0,Graduate Certificate,None,"Information Technology, Business Analysis",,
870,573,79.0,Bachelor of Science,Bachelor,Statistics,,
1090,254,177.0,PG Diploma,None,Data Analytics,,
512,627,171.0,Post-Graduate Diploma,None,Project Management,2022-01,2023-04
1196,158,165.0,Bachelor of Technology,None,Electronics Engineering,,
189,329,123.0,,None,Applied Business,notKnown,2023-06
817,317,405.0,Bachelor of Technology,None,Electronics,2014-07,2018-07
859,577,419.0,Ontario Graduate Certificate,None,,,
186,633,122.0,MBA candidate,None,,2023,2024
1200,482,433.0,Bachelors Degree,None,Computer Engineering,2016-07,2020-06
1105,404,84.0,Bioinformatics Graduate,None,,,
762,26,74.0,Bachelors Degree,None,"Information Technology, Computer Science",2014-07,2018-05
356,5,31.0,FRM candidate,None,Related Courses,2018-01,2022-01
344,406,,,,,,
1104,539,33.0,Master of Engineering,Master,Industrial Engineering,,
1411,622,619.0,Bachelor of Technology,None,Education,,
423,708,230.0,Bachelors,None,"Technology, Computer Science and Engineering",,
903,2,431.0,Stewardship Professional certification,None,Data Governance,,
72,770,52.0,Bachelor of Science,Bachelor,Mechanical Engineering,2016-08,2020-07
950,22,176.0,Bachelor of Computing,None,Software Development,2018,2022
449,300,244.0,Bachelors,None,,,
1226,72,543.0,Masters Degree,None,"Science, Data Science",2021-08,2023-05
243,560,14.0,Bachelor of Science,Bachelor,Mathematics and Statistics,2016-09,2021-05
365,459,149.0,Bachelor of Technology,None,Computer Science and Engineering,,
895,697,33.0,Master of Science,Master,Computer Science,2022-01,2024-01
697,122,355.0,Diploma,None,Accounting and Business,,
577,312,14.0,EDUCATIONData Analytics and Visualization Certification,None,,2022-08,2023-02
772,116,231.0,Master of Management,Master,Analytics,,
935,129,451.0,Bachelor's,None,,,
1038,428,476.0,Certified Business Analysis Professional,None,,,
1188,121,176.0,Master of Management,Master,Analytics,2022-04,2023-04
393,381,,,,,,
533,781,281.0,Bachelor of Science,Bachelor,Information Technology,,
892,193,17.0,Bachelor of Engineering,Bachelor,Information,,
760,140,384.0,Bachelor of Engineering,Bachelor,Electronic Engineering,2011-01,2015-03
1142,750,46.0,Post-Graduate Degree,None,"Business, Information Systems, Architecture",,
419,708,49.0,Masters Degree,None,,,
545,361,286.0,Bachelor of Science,Bachelor,Chemistry,2010-08,2014-06
1003,475,49.0,Master,None,,,
1013,41,467.0,Bachelor of Arts,Bachelor,Economics and Statistics,2020-09,2023-12
620,438,328.0,,None,Technology Management,,
952,111,,,,,,
974,166,416.0,Graduate Certificate,None,,,
192,28,84.0,Post-Graduate Certificate,None,Business Analytics,2023-09,2024-04
878,452,115.0,Master of Computing,None,,2022-09,2024-04
1285,693,7.0,Post-Graduate Diploma,None,"Global Business Management, Project Management",,
1028,189,472.0,Master of Business Administration,Master,,2018-08,2020-07
932,678,449.0,Master of Science,Master,Transportation Planning & Engineering,,
1280,655,7.0,Post-Graduate Diploma,None,"Human Resource, Management",,
491,55,51.0,Master of Science,Master,Management,2022-09,2023-12
916,42,176.0,Bachelor of Science,Bachelor,Computer Science,2011,2016
461,696,249.0,Certificate,None,Data Science,2022-06,2023-08
900,40,430.0,Bachelor of Economics,Bachelor,,2016-09,2020-06
9,754,8.0,Bachelors Degree,None,business management studies,,
922,330,210.0,Bachelor of Commerce,Bachelor,,2009-03,2012-04
187,247,17.0,Bachelor of Engineering,Bachelor,Computer Engineering,2014,2018
669,530,46.0,Post-Graduate Certificate,None,Business Analytics,2020-09,2021-08
686,85,115.0,Master of Systems,None,Science & Engineering,2021,2023
355,5,31.0,Masters Degree,None,Financial Accountability,2022-01,2023-04
81,548,18.0,Bachelor of Engineering,Bachelor,,2013,2017
821,570,406.0,Master of Science,Master,Quantitative Economics,,
538,337,78.0,Master of Engineering,Master,Information Systems Security,2022-05-03,2023-12
1184,598,486.0,Post Degree Diploma Supply Chain Management,None,,2022,2023
1363,132,598.0,Secondary School Certificate,None,,,
1378,367,607.0,Masters Degree,None,Management,,
1151,324,7.0,Post-Graduate Diploma,None,Business Analysis,2020-09,2022-08
635,66,,,,,,
653,677,110.0,Master of Management,Master,Analytics,2022-07,2023-09
654,318,10.0,Bachelor of Technology,None,Mechanical Engineering,,
1409,474,618.0,Bachelors,None,Mechanical,,
1001,222,,,,,,
1043,610,478.0,Bachelors Degree,None,"Engineering, Electronics and Communication Engineering",2011-08,2015-05
208,269,131.0,BSc.,None,Aeronautics & Astronautics,,
700,227,33.0,Master of Applied Computing,None,,,
748,392,378.0,MATRICULATION,None,,,
97,414,68.0,,None,Economic,2009,2016
865,196,421.0,Master of Finance,None,,,
973,102,85.0,Bachelor of Commerce,Bachelor,"Business, Technology Management",2017-09,2022-04
1320,379,,,,,,
717,683,260.0,Bachelors Degree,None,Technology - Computer Science Engineering,,
1130,35,516.0,Bachelors Degree,None,International Economics,,
1052,309,348.0,Bachelor of Education,None,Computer Engineering,,
138,614,99.0,Bachelor of Science,Bachelor,Management Information Systems,,
1274,261,14.0,Certificate,None,Data Analytics,,
522,185,276.0,Bachelor of Technology,None,Electronics and Communication,2006-06,2010-07
896,600,85.0,Bachelor of Engineering,Bachelor,Biomedical Engineering,,
364,552,202.0,Bachelor of Science,Bachelor,INFORMATION SYSTEM,2007,2008
454,425,246.0,Master of Arts,Master,Applied Management,,
664,124,346.0,Bachelor of Technology -Computer Science and Engineering,None,,,
716,786,363.0,Post-Graduate Diploma,None,Urban Planning & Development,,
1254,584,33.0,Bachelor of Computer Sciences,None,,,
1255,584,3.0,Bachelors Degree,None,Accounting and Financial Management,,
36,551,16.0,Post-Graduate Certificate,None,Artificial Intelligence and Machine Learning,2021-01,2022-08
167,782,112.0,Master of Science,Master,Electrical and Computer Engineering,,
837,402,233.0,Post-Graduate Certificate,None,Data Science,,
1365,712,3.0,Master of Management Sciences,None,,,
588,506,108.0,Masters in Business Administration,None,,,
989,534,174.0,Bachelor of Engineering,Bachelor,Computer Science,2018-06,2022-05
1159,235,33.0,Master of Engineering,Master,,,
1362,132,191.0,Master of Computing,None,,,
1414,53,,,,,,
854,207,182.0,Grad Certificate in Quality,None,Assurance and Manufacturing Management,,
815,659,37.0,Bachelor of Science,Bachelor,Chemical Engineering,2017,2021
193,28,49.0,,None,,notKnown,2023-04
102,130,72.0,Master of Business Administration,Master,Operations,2009-07,2011-06
899,40,49.0,Course Certificate,None,"Financial Analysis, Financial Modeling",,
1072,531,17.0,Bachelor of Computer Sciences,None,,2015-05,2019
76,179,56.0,Bachelor Of Technology,None,,,
529,485,278.0,Bachelor's,None,Computer Science and Engineering,,
1245,354,554.0,Eng,None,Project Management Course,,
152,513,14.0,Bachelor of Science,Bachelor,STATISTICS & ECONOMICS,2014-09,2018-11
562,437,298.0,Diploma,None,,,
808,557,177.0,PGC,None,Marketing Management,,
901,611,235.0,Post-Graduate Diploma,None,Business,2021-09,2023-04
118,151,84.0,Post Diploma Certificate,None,,,
437,758,235.0,Diploma,None,Business Administration,2012,2016
569,766,303.0,Bachelor of Business Administration,Bachelor,,2015-08,2018-07
1436,594,625.0,Master of Science,Master,Applied Computer Science,,
194,28,125.0,Master of Management,Master,Related courses,2021-07,2022-05
170,152,38.0,Bachelor of Business Administration,Bachelor,,,
1217,759,31.0,Certificate,None,Meteorology,2007,2012
1141,592,14.0,Bachelor of Science,Bachelor,"Mathematics, Economics",2020-09,2023-06
0,355,,,,,,
1166,466,51.0,Bachelor of Management,None,Organizational Studies,2019-09,2023-04
926,350,445.0,Bachelor of Science,Bachelor,Accounting,,
35,551,28.0,Bachelor of Engineering,Bachelor,Computer Science,2016-08,2020-08
1313,76,263.0,Bachelor's,None,computer science,,
277,345,162.0,Bachelor of Laws,Bachelor,,2011,2015
909,382,100.0,Master of Science,Master,Software Engineering,2010-07,2015-06
536,684,284.0,Bachelors Degree,None,Computer Science and Engineering,2012-08,2016-04
656,255,345.0,Bachelor of Business Administration,Bachelor,Finance,2018-06,2021-05
1423,699,159.0,Bachelor of Technology,None,,,
1269,296,562.0,Bachelor of Science,Bachelor,Management Information Systems,,
789,524,14.0,Bachelor of Science,Bachelor,,,
129,188,92.0,Bachelors Degree,None,International Business and Trade,2010-09,2014-06
402,724,17.0,Bachelors Degree,None,Commerce,2002,2005
1296,119,568.0,Masters Degree,None,Electronics and Radio Engineering,2013-02,2015-02
404,724,221.0,Master of Business Administration,Master,Finance,2007,2009
752,103,381.0,Master of Science,Master,"Data Science, Business Analytics",2018-12,2020-01
651,645,344.0,Bachelors Degree,None,Electronics and Communication Engineering,2014-06,2018-05
389,776,14.0,Bachelor of Science,Bachelor,"Applied Statistics & Economics, Mathematics",2016-09,2020-06
866,479,,,,,,
1030,18,210.0,Bachelors Degree,None,Commerce and Computers,,
1100,760,31.0,MBA,Master,Marketing and Finance,,
726,322,369.0,bachelor's degree,None,,,
251,169,38.0,Master of Business Administration,Master,,2011-08,2013-07
1270,296,302.0,Master of Science,Master,"Applied Modelling & Quantitative Methods, Big Data",,
1272,700,33.0,Master of Science,Master,Electrical and Computer Engineering,2022,2023
92,417,65.0,Power BI Certification,None,,,
381,206,210.0,Bachelors Degree,None,,2013-06,2017-03
1,264,1.0,Master of Arts,Master,Digital Humanities,,
1401,128,297.0,Bachelor of Engineering,Bachelor,Computer Science,,
312,547,,,,,,
527,220,56.0,Bachelors,None,Computer Science,,
1311,197,218.0,Certified Business Analysis Professional,None,,,
